visitor_id,age_group,zone_visited,discovery_source,satisfaction_rating,would_recommend,comment,sentiment,visit_date
64e8d3fa-2318-42b3-9f2a-c2ef3994fca9,50+,Photography,College/Work,4,1,"Great experience overall, well organized.",Positive,2025-12-10
eaa60f0d-793f-4302-9f6d-8739f8e183de,26-35,Modern Art,Newspaper,5,0,"Great experience overall, well organized.",Positive,2025-12-03
20853dde-fb28-462c-845f-1588e42897e5,50+,Kids Zone,Newspaper,4,1,"Loved the variety of stalls, especially the food section!",Positive,2025-12-13
954aff86-a0e4-433b-b7ec-05e3aaee2ec1,26-35,Modern Art,College/Work,3,1,"Some zones were good, others not so much.",Neutral,2025-12-05
5bb46002-5eb9-4df5-bfc2-69e75d3a9b0e,18-25,Modern Art,Friends/Family,5,0,"Great experience overall, well organized.",Positive,2025-12-02
2a2b79e3-8ad2-46cd-a2ad-7e0e05ccdfe8,36-50,Photography,College/Work,4,1,"Tech zone was impressive, learned a lot.",Positive,2025-12-13
d97a4bf5-d042-4230-b940-0f12a5c66909,Under 18,Kids Zone,College/Work,4,1,"The heritage crafts zone was amazing, very informative.",Positive,2025-12-17
c0ef6406-478b-439c-9af4-2ab40e70c620,18-25,Tech Innovations,Online Ads,3,1,"Some zones were good, others not so much.",Neutral,2025-12-12
5c684e46-050b-4bff-8d6b-ffec7169b53f,Under 18,Photography,Friends/Family,3,1,"Some zones were good, others not so much.",Neutral,2025-12-03
a0655647-1f78-4f66-bc1c-c6ec8d48799c,18-25,Heritage Crafts,Social Media,5,1,"The heritage crafts zone was amazing, very informative.",Positive,2025-12-05
ec25fb2d-4f70-4825-ba31-5465e5f711fe,50+,Food & Culture,Social Media,4,1,"The heritage crafts zone was amazing, very informative.",Positive,2025-12-18
61a17536-c679-41fa-8c19-455202649046,Under 18,Kids Zone,Friends/Family,4,1,"Loved the variety of stalls, especially the food section!",Positive,2025-12-16
6c184a1c-8503-42a0-a140-309f79eff964,26-35,Modern Art,Online Ads,4,1,"The heritage crafts zone was amazing, very informative.",Positive,2025-12-08
f25f2663-ab03-4064-a0f4-ecc17cdd9a08,18-25,Modern Art,Social Media,5,0,Friendly staff and clean premises.,Positive,2025-12-19
fb3053cd-c5ec-4766-9f53-2b03d5f7c19b,Under 18,Kids Zone,Social Media,3,1,"Some zones were good, others not so much.",Neutral,2025-12-17
14b8ec63-0565-4498-a03f-5cc9ed36bec2,26-35,Tech Innovations,Social Media,5,1,"Kids enjoyed it a lot, good activities for children.",Positive,2025-12-03
f0f2847d-4277-4d63-b5a3-04e5b02dbfe5,36-50,Kids Zone,Friends/Family,4,0,"Loved the variety of stalls, especially the food section!",Positive,2025-12-14
e1a9d56c-b0b5-4fdc-9044-6a3209f47f98,Under 18,Modern Art,College/Work,4,0,"Tech zone was impressive, learned a lot.",Positive,2025-12-11
05c1416d-69f3-43ab-ac26-2245564b240c,Under 18,Photography,Newspaper,3,1,"Average experience, could be better.",Neutral,2025-12-14
6c2a75d5-1985-4500-bd3f-5ef0a4f08498,50+,Food & Culture,Friends/Family,5,1,"Tech zone was impressive, learned a lot.",Positive,2025-12-07
da676ac6-cbbd-48a9-b1f5-59c39f38b978,18-25,Heritage Crafts,Social Media,5,1,"Kids enjoyed it a lot, good activities for children.",Positive,2025-12-17
6be15541-ef25-4e58-85e3-a85b8e541ea7,18-25,Heritage Crafts,College/Work,4,1,"Kids enjoyed it a lot, good activities for children.",Positive,2025-12-09
a8b9398b-982c-445b-8e1b-618cf9ab0159,26-35,Modern Art,College/Work,3,0,"Some zones were good, others not so much.",Neutral,2025-12-20
26e7ab31-121e-4674-ae47-76da843b84a6,Under 18,Photography,Friends/Family,3,1,"It was okay, nothing special.",Neutral,2025-12-21
1152f096-c41b-4e1a-a7c4-a6ec883acc51,50+,Photography,Social Media,4,1,"Tech zone was impressive, learned a lot.",Positive,2025-12-06
ded5121f-a237-4dc6-b551-93e12f12e696,26-35,Kids Zone,Online Ads,4,1,"Tech zone was impressive, learned a lot.",Positive,2025-12-02
dfcb6da7-8975-44a9-a11f-e055255b4ecb,26-35,Photography,Friends/Family,4,1,"Great experience overall, well organized.",Positive,2025-12-15
79481d07-d42a-44b3-b2df-75b6f6dbc433,Under 18,Heritage Crafts,College/Work,4,1,"The heritage crafts zone was amazing, very informative.",Positive,2025-12-16
14e410bc-306b-455b-bf50-f562327d148d,26-35,Food & Culture,College/Work,3,1,"It was okay, nothing special.",Neutral,2025-12-05
22c406fe-186a-4000-9421-7064bc80e375,50+,Heritage Crafts,Social Media,5,1,Friendly staff and clean premises.,Positive,2025-12-12
a1016a4b-cb02-4c94-8d17-797db93a6300,Under 18,Tech Innovations,Online Ads,4,1,"Tech zone was impressive, learned a lot.",Positive,2025-12-09
15d27456-5e9f-45de-84b3-fc9da132a347,36-50,Kids Zone,Social Media,4,0,"Kids enjoyed it a lot, good activities for children.",Positive,2025-12-14
cacd77eb-f435-4ca5-a91b-b6d9e2201c49,Under 18,Modern Art,Social Media,4,1,"Great experience overall, well organized.",Positive,2025-12-18
3317f685-d50c-4cdd-a6de-37dfac1153e1,Under 18,Food & Culture,College/Work,5,0,"Loved the variety of stalls, especially the food section!",Positive,2025-12-03
438d6c3d-4422-45f5-bc30-2eabfb250a46,18-25,Food & Culture,College/Work,4,1,"Loved the variety of stalls, especially the food section!",Positive,2025-12-03
66c0524e-f1d1-4dc6-889f-a06e6b3d5ea4,50+,Tech Innovations,Friends/Family,3,1,"Average experience, could be better.",Neutral,2025-12-21
75fcfc5b-5e59-4c08-ae6b-c7b3fecf6010,18-25,Modern Art,Social Media,5,1,"Loved the variety of stalls, especially the food section!",Positive,2025-12-04
8ad791bb-cd6d-4ec9-9395-da9ba5c50085,18-25,Heritage Crafts,Online Ads,4,1,Friendly staff and clean premises.,Positive,2025-12-19
b47f99f6-65f8-4b7c-8c34-a591599a6a99,36-50,Kids Zone,College/Work,3,1,"Some zones were good, others not so much.",Neutral,2025-12-02
18cde9ed-374c-42d8-9f83-b0f1b26ffb02,36-50,Food & Culture,Newspaper,3,0,"It was okay, nothing special.",Neutral,2025-12-08
6ea4b117-d762-4d56-8d4a-5ce4570c0145,36-50,Photography,Newspaper,4,1,"Tech zone was impressive, learned a lot.",Positive,2025-12-05
08912e27-11b4-4373-bfdf-e1eb54cf85a5,50+,Heritage Crafts,Friends/Family,3,1,"Average experience, could be better.",Neutral,2025-12-08
3ca954c6-39ec-45a3-9a29-c800fda35e56,50+,Heritage Crafts,College/Work,4,0,"Kids enjoyed it a lot, good activities for children.",Positive,2025-12-21
cc69a0bc-1982-4a90-b0f3-3b82fbd2da9d,Under 18,Photography,Social Media,4,0,"Tech zone was impressive, learned a lot.",Positive,2025-12-07
969f6fde-52c6-4770-ac51-7b62c6a548fb,36-50,Heritage Crafts,Social Media,4,1,"Loved the variety of stalls, especially the food section!",Positive,2025-12-08
f2656107-540e-4d65-9ad2-f13a949d90ee,50+,Photography,Newspaper,5,0,"Loved the variety of stalls, especially the food section!",Positive,2025-12-09
e2a1fd63-58fe-408a-888d-2ef4a73d8c02,36-50,Heritage Crafts,Social Media,4,1,"Great experience overall, well organized.",Positive,2025-12-04
cd7ae0fa-27bf-4943-b881-596ec1dce4fd,18-25,Photography,Social Media,4,1,"Loved the variety of stalls, especially the food section!",Positive,2025-12-20
03f86a8e-c0fa-4964-b643-c957e2daf36d,Under 18,Kids Zone,Friends/Family,4,0,"The heritage crafts zone was amazing, very informative.",Positive,2025-12-13
624e6fd3-7ff1-404a-b76d-b6629e5cd520,Under 18,Heritage Crafts,Friends/Family,4,0,"Loved the variety of stalls, especially the food section!",Positive,2025-12-17
50196b62-2547-439b-935f-89d073c5de5f,50+,Kids Zone,Friends/Family,5,1,Friendly staff and clean premises.,Positive,2025-12-03
cb14bb61-2962-408e-b807-76c0bcb49d57,50+,Photography,Newspaper,4,1,"Loved the variety of stalls, especially the food section!",Positive,2025-12-01
102c8691-a2a9-425e-a7ac-d4d3b76f3de2,18-25,Kids Zone,Social Media,4,0,"Tech zone was impressive, learned a lot.",Positive,2025-12-15
3c41e5c9-4bb9-4bea-9330-9be7ee9e2316,18-25,Modern Art,Newspaper,5,0,"Loved the variety of stalls, especially the food section!",Positive,2025-12-20
